name;new_place_id;review_rating;rating;review_likes;place_id;review_text;review_word_count;cleaned_review;polarity_clean_reviews;subjectivity_clean_reviews;sentiment_clean_reviews
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;2;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Abholservice. Die Kiste stand auf dem falschen Platz. So hatte der Verkäufer Probleme mir meine bestellte Ware zu geben. Es wurden falsche Artikel in den Korb gelegt. Es war ein riesen durcheinander. Der Verkäufer verhielt sich nicht professionell, hat über eine Kollegin immer wieder laut geschumpfen.;46;abholservice kiste stand falschen platz verkäufer probleme bestellte ware geben falsche artikel korb gelegt riesen durcheinander verkäufer verhielt nicht professionell kollegin immer laut geschumpfen;-1;0;Sentiment(polarity=-1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Etwas chaotisch aber eine Riesenauswahl an Artikeln im Sortiment.;9;chaotisch riesenauswahl artikeln sortiment;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Leider nicht mein Geschäft. Sortierung und Einteilung für so einen neuen Laden für mich viel zu eng und unübersichtlich.  Obst war teilweise schimmlig, Erdbeeren waren am Abend schon um was aber sicher teilweise dem schwülen Wetter geschuldet ist. Vorteil: Laden hat eine Fischtheke.;43;nicht geschäft sortierung einteilung laden eng unübersichtlich obst teilweise schimmlig erdbeeren abend sicher teilweise schwülen wetter geschuldet vorteil laden fischtheke;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Sehr guter Service, freundliches Personal ...;6;sehr guter service freundliches personal;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Toller Rewe, grosses Sortiment und sehr nettes Personal im der Getränkeabteilung;11;toller rewe grosses sortiment sehr nettes personal getränkeabteilung;0,9;0;Sentiment(polarity=0.9, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Der Laden ist sauber und das Personal freundlich.;8;laden sauber personal freundlich;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Alles bekommen was gebraucht wurde;5;alles bekommen gebraucht;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;War ok war nur einkaufen Gute regionale Produkte.;8;ok einkaufen gute regionale produkte;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;2;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Exetable Auswahl aber rundrum halt ein rewe;7;exetable auswahl rundrum halt rewe;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;3;ChIJo8R5tkkZkUcR90us3lnmTNw;"War am Freitag abend vorm Tag der Arbeit  ca. Gegen 21.00 Uhr im neuen rewe in mundingen . Als ich  nun zur Metzger Theke kam und kurz geschaut habe , kam eine Mitarbeiterin mittleren Alters und sagte nur .... wir haben jetzt Feierabend  (sehr sehr überheblich und unfreundlich. ) dann murmelte sie noch vor sich her ... wir müssen auch mal Feierabend machen .. die Frau hat mich  regelrecht angefahren. ..

Erstens.. ich bin sehr freundlich und höflich zu jedem Menschen.

Zweitens. . Ich kam als Kunde um ca.21.00 Uhr an . Der Laden hat Bis 22.00 Uhr geöffnet , mir war nicht klar , dass die Metzgerei schon zu hat .

Ich finde wirklich , dass man als Kunde eine wenigstens freundliche Antwort bekommen sollte . Ohne Kunde kein Umsatz .. keine Metzgerei , keine Mitarbeiter und kein Lohn.  Ich hatte ja nicht einmal gefragt. ...... ich stand nur in der Nähe von der Theke . Ich finde auch wirklich bei den hohen Preisen, ist Service zu erwarten ............ ich werde hier nicht mehr einkaufen gehen. .. wenigstens mit Kunden muss man doch gut umgehen . Gehe zu einer Metzgerei, die freundlich mit ihren Kunden  (ihrer Existenz ) umgeht ...   tut mir leid , aber auch rewe verliert mich somit  als Kunden.";213;freitag abend vorm arbeit ca rewe mundingen metzger theke geschaut mitarbeiterin mittleren alters feierabend sehr sehr überheblich unfreundlich murmelte mal feierabend frau regelrecht angefahren erstens sehr freundlich höflich zweitens kunde ca laden geöffnet nicht klar metzgerei finde kunde freundliche antwort bekommen kunde umsatz keine metzgerei keine mitarbeiter lohn nicht gefragt stand nähe theke finde hohen preisen service erwarten nicht einkaufen kunden gut umgehen gehe metzgerei freundlich kunden existenz umgeht tut leid rewe verliert somit kunden;0,35;0;Sentiment(polarity=0.35, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"SWR3 Grillen: Aufgrund einiger Hinweise im Netz war ich hoffnungsfroh, dass auch hier die meisten Zutaten für die Kunden ""gerichtet"" werden. Leider war dem nicht der Fall, im Gegenteil. Nicht mal die benötigten Garnelen gab es an der Frischtheke! Alles musste zusammengesucht werden. Bei der Suche nach dem Halloumikäse, war das Personal überfordert. Schade!";54;grillen aufgrund hinweise netz hoffnungsfroh meisten zutaten kunden gerichtet nicht fall gegenteil nicht mal benötigten garnelen frischtheke alles zusammengesucht suche halloumikäse personal überfordert schade;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;2;ChIJo8R5tkkZkUcR90us3lnmTNw;Mehrmals etwas an das Personal weitergegeben sowie auf der Rewe Kontakt seite. Leider nichts geändert und keine Rückmeldung ,daher diesen Weg. Sehr sehr schlechte Qualität. Gemüse wenn überhaupt noch was da ist ( zu unterschiedlichen Uhrzeiten) sehr schlecht und oft schimmelige Ware. Preis - Leistungsverhältnis in keinem Maß. Lebensmittel liegen auf dem Boden. Das Kassen Personal und ich betone hier das langjährige Stammpersonal (!) kennt die Gemüse Sorten wie ( Avocado , Fenchel etc) Nicht u muss den Kunden fragen. Zustand leider seit Monaten so, daher waren wir nun das letzte mal hier und wechseln den Supermarkt.;97;mehrmals personal weitergegeben rewe kontakt seite geändert keine rückmeldung weg sehr sehr schlechte qualität gemüse unterschiedlichen uhrzeiten sehr schlecht schimmelige ware preis leistungsverhältnis maß lebensmittel liegen boden kassen personal betone langjährige stammpersonal kennt gemüse sorten avocado fenchel etc nicht kunden fragen zustand monaten letzte mal wechseln supermarkt;-1;0;Sentiment(polarity=-1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;2;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;Tja, es war schon nach 18 Uhr an Gründonnerstag. Der Salat sah allgemein nicht mehr sehr Appetitlicht aus und dass Personal war offensichtlich gestresst. Der Fischverkäufer machte nicht unbedingt den Eindruck noch was verkaufen zu wollen. Zum Glück war die nette Käseverkäuferin, die aushalf. Irgendwie werde ich mit diesem Geschäft nicht warm😏.;52;tja gründonnerstag salat allgemein nicht sehr appetitlicht personal offensichtlich gestresst fischverkäufer nicht unbedingt eindruck verkaufen glück nette käseverkäuferin aushalf irgendwie geschäft nicht warm;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"guten tag

ich habe dort eine googleplay karte gekauft  die leider nicht ging habe mich am nächsten beim markt gemeldet  sie können  nix dagegen machen   und die mitarbeiterin kann sich nicht dran erinnern komplette abzocke und betrug .";38;guten googleplay karte gekauft nicht nächsten markt gemeldet nix mitarbeiterin nicht dran erinnern komplette abzocke betrug;0,15;0;Sentiment(polarity=0.15000000000000002, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;naja;1;naja;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"Es war super vor allem der Schillinger Wagen mit der langen Rote und Käswurst.
Der REWE ist auch ordentlich und sauber.";21;super schillinger wagen langen rote käswurst rewe ordentlich sauber;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Super freundlich;2;super freundlich;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;Ok. Tücher zum reinigen der Einkaufswagen (griffe) wären angebracht. Dame an der Kasse leider unfreundlich und nicht kompetent.;18;ok tücher reinigen einkaufswagen griffe wären angebracht dame kasse unfreundlich nicht kompetent;0,1;0;Sentiment(polarity=0.09999999999999998, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Freundliches Personal alles sauber und übersichtlich;6;freundliches personal alles sauber übersichtlich;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"(Übersetzt von Google) Spitze

(Original)
Top";6;spitze top;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Gute Auswahl, sauber, recht groß. Geldautomat vor dem Eingang, was sehr toll ist.;13;gute auswahl sauber geldautomat eingang sehr toll;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Schöner Laden, top sortiert;4;schöner laden top sortiert;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Alles was man braucht.;4;alles braucht;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"Sehr groß und auch schön.
Frisches Obst und Gemüse  !
Sehr große Auswahl, gut sortiert.
Immer wieder gerne  !";19;sehr schön frisches obst gemüse sehr große auswahl gut sortiert immer gerne;0,9;0;Sentiment(polarity=0.9, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Zu hohe Regale...für manche Menschen nicht erreichbar...;7;hohe regale nicht erreichbar;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"(Übersetzt von Google) Es ist immer super hier zu besuchen

(Original)
It's always super to visit here";17;immer super besuchen it always super to visit here;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"Ansich ein schöner Markt, aber wenn man sich als Störung vorkommt nicht mehr schön und zu empfehlen.

Wir wollten am Käseregal uns was aussuchen aber dauernd von der Mitarbeiterin zur Seite gebeten , und zwar in einem sehr unfreundlichen Ton.
Und ihrer Kollegin hat Sie dann noch was zugeflüstert über uns....
Dann muss man halt woanders einräumen wenn der Kunde sich Sachen zusammen stellen möchte.

Höchst unprofessionell! Und lästern über Kunden geht gar nicht!

In dem Sinne es gibt auch andere Märkte!";82;ansich schöner markt störung vorkommt nicht schön empfehlen käseregal aussuchen dauernd mitarbeiterin seite gebeten sehr unfreundlichen ton kollegin zugeflüstert halt woanders einräumen kunde sachen stellen höchst unprofessionell lästern kunden nicht sinne märkte;0,033333333;0;Sentiment(polarity=0.033333333333333326, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Super,freundlich!schnell!kontaktlos kaufen wir online ein.Nur Abholtermin 8 Tage vorher festlegen;10;super freundlich schnell kontaktlos kaufen online abholtermin vorher festlegen;0,233333333;0;Sentiment(polarity=0.2333333333333333, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Super Parkmöglichkeiten. Tolles Salat Buffett;5;super parkmöglichkeiten tolles salat buffett;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;"Die Parkplätze sind noch das Beste - und haben 5 Sterne verdient.
Ansonsten enge Gänge, das System der Warenanordnung hat sich mir noch nicht erschlossen. Vor den Kassen stehen soviele Ständer mit Sonderposten, dass man kaum durch kommt.";38;parkplätze beste sterne verdient ansonsten enge gänge system warenanordnung nicht erschlossen kassen stehen soviele ständer sonderposten;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;2;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Regelmäßig Chaos am Leergut. Funktioniert nie. Beschweren sich sehr viele und bis mal jemand kommt 🤔🙄🙈🙉🙊;16;regelmäßig chaos leergut funktioniert nie beschweren sehr mal 🤔;0,5;0;Sentiment(polarity=0.5, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Gut;1;gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;Ganz gut Preis Leistung stimmt, nur an freundlichkeit des Personals sollte man bisschen arbeiten;14;gut preis leistung stimmt freundlichkeit personals bisschen arbeiten;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Ein neuer, moderner Supermarkt mit gutem Sortiment und guten Mitarbeiter:innen. Ausreichen Parkplätze und es befindet sich noch ein Discounter für den klassischen Two-Stop-Shop direkt nebenan;25;neuer moderner supermarkt gutem sortiment guten mitarbeiter innen ausreichen parkplätze befindet discounter klassischen two stop shop direkt nebenan;0,9;0;Sentiment(polarity=0.9, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Äußerst kompetente Beratung an der Fleischtheke.;6;äußerst kompetente beratung fleischtheke;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Ist ein schönes Geschäft. Werde wieder vorbei schauen;8;schönes geschäft vorbei schauen;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Mitarbeiter sind freundlich und man bekommt was man braucht;9;mitarbeiter freundlich bekommt braucht;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Zu wenig Kassen am Abend auf 18:30 Uhr;8;kassen abend;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Große Auswahl. Nettes Personal. Bei großem Andrang wird weitere Kasse geöffnet. Kunden WC behindertengerecht vorhanden.;15;große auswahl nettes personal großem andrang kasse geöffnet kunden wc behindertengerecht vorhanden;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;"Montag 5.10.2020 um ca. 17:05 Uhr. Wir stehen an der Kasse in einer Warteschlange, es ist lediglich eine Kasse um diese Uhrzeit besetzt, die  Warteschlange wird immer länger, während die Kassiererin über die Sprechanlage um Unterstützung ruft. Es vergehen weitere 10 Minuten, die Kassiererin ruft ein weiteres Mal über die Sprechanlage nach Unterstützung. Nichts geschieht.
Die Warteschlange reicht inzwischen bis nach ganz hinten zu den Kühltruhen / Kühlschränke. Mein Geduldsfaden reißt und ich rufe sehr laut nach einer weiteren Kasse. Nichts geschieht.
Die Kassiererin wird nervös und ruft ein drittes Mal über die Sprechanlage nach Unterstützung. Wieder geschieht minutenlang nichts. Dann ..... endlich kommt eine Kollegin, missmutig und sichtlich genervt um endlich eine zweite Kasse zu öffnen die dann durch eine andere Kassiererin besetzt wurde. Wenn ich in einem Einkaufsmarkt um diese Zeit am Feierabend so lange warten soll und dann noch Mitarbeiter sehe die dermaßen langsam und flegmatisch eine weitere Kasse öffnen, dann werde ich in Zukunft diesen Laden meiden und mit Sicherheit nicht empfehlen.";166;montag ca stehen kasse warteschlange lediglich kasse uhrzeit besetzt warteschlange immer länger kassiererin sprechanlage unterstützung ruft vergehen minuten kassiererin ruft mal sprechanlage unterstützung geschieht warteschlange reicht inzwischen hinten kühltruhen kühlschränke geduldsfaden reißt rufe sehr laut kasse geschieht kassiererin nervös ruft mal sprechanlage unterstützung geschieht minutenlang kollegin missmutig sichtlich genervt kasse öffnen kassiererin besetzt einkaufsmarkt feierabend warten mitarbeiter sehe langsam flegmatisch kasse öffnen zukunft laden meiden sicherheit nicht empfehlen;-0,78;0;Sentiment(polarity=-0.78, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"Top Qualität  Top Personal und das Sortiment lässt keine Wünsche offen.
Das Highlight ist der Abholservice👍👍online bestellen und nur noch abholen... Einkaufen der Zukunft und in Coronazeiten";27;top qualität top personal sortiment lässt keine wünsche highlight abholservice online bestellen abholen einkaufen zukunft coronazeiten;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Super Fleisch und sehr übersichtlich das Warenangebot.;7;super fleisch sehr übersichtlich warenangebot;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Alles gut regionale Produkte 🤗;5;alles gut regionale produkte 🤗;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Hier bekommt man alles für den täglichen Gebrauch und sehr nettes hilfsbereiten Personal;13;bekommt alles täglichen gebrauch sehr nettes hilfsbereiten personal;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"Wir haben die Online-Bestellung ausprobiert und waren sehr zufrieden. L
Suboptimal war höchstens der Bewässerungsschlauch für die Beete, der gegen Ende unserer Beladung quer vor dem Durchgang zum Abholbereich lag. (Der Anschluss ist direkt rechts neben der Tür)";38;online bestellung ausprobiert sehr zufrieden suboptimal höchstens bewässerungsschlauch beete beladung quer durchgang abholbereich lag anschluss direkt rechts tür;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Schöner neuer Markt.;3;schöner neuer markt;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Alles okay nix zu beanstanden.;5;alles okay nix beanstanden;-1;0;Sentiment(polarity=-1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"Es ist super gefüllt und alles da was man brauch. Übersicht ist es leider in manchen Abteilungen nicht und man muss viel suchen. Leider sind dort die Mitarbeiter sehr rah zu finden. Lediglich sind dort Leiharbeitern anzutreffen, die die Ware einräumen. Gestern war sogar eine mit ihrem Sohn arbeiten, der laut eingeschätztem Alter wahrscheinlich gar nicht arbeiten dürfte (Kinderarbeit verboten). Dies hat jedoch aber keinen der Vorgesetzten interessiert. Traurig ist das allemal. Egal welchen Hintergrund diese Situation hervorgerufen hat, aber er ist dort auch nicht versichert und solche Aktionen können leicht nach hinten los gehen. Ich bin selber Mutter und das würde ich nie befürworten, geschweige denn billigen dass ein Mitarbeiter von mir seine Kinder zur Arbeit mitbringt um auch schwere Sachen und mit Risiko sich zu verletzen mitmacht und als Vorgesetzter diese Kinderarbeit zulässt. Leider sagt das auch was über den Betrieb aus und ich glaube diese Ausweichmöglichkeit nehme ich nicht mehr an und gehe in meiner gewohnten Umgebung einkaufen, wo der Rewe in meiner Ortschaft das nie erlaubt hätte. 1 Stern Abzug für manch unübersichtliche Stellen und ein Stern Abzug für diese blöde Situation.

Ps. Sehr geehrter Herr Dieter Schneider, ich bin Ihrer Bitte nachgekommen und habe ihr Kontaktformular ausgefüllt und gesendet.";204;super gefüllt alles brauch übersicht abteilungen nicht suchen mitarbeiter sehr rah finden lediglich leiharbeitern anzutreffen ware einräumen gestern sogar sohn arbeiten laut eingeschätztem alter wahrscheinlich nicht arbeiten dürfte kinderarbeit verboten keinen vorgesetzten interessiert traurig allemal egal hintergrund situation hervorgerufen nicht versichert aktionen hinten selber mutter nie befürworten billigen mitarbeiter kinder arbeit mitbringt schwere sachen risiko verletzen mitmacht vorgesetzter kinderarbeit zulässt betrieb glaube ausweichmöglichkeit nehme nicht gehe gewohnten umgebung einkaufen rewe ortschaft nie erlaubt stern abzug manch unübersichtliche stellen stern abzug blöde situation ps sehr geehrter herr dieter schneider bitte nachgekommen kontaktformular ausgefüllt gesendet;0,338888889;0;Sentiment(polarity=0.33888888888888885, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Große Auswahl und nettes Personal;5;große auswahl nettes personal;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Gut;1;gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;War prima...nettes freundliches Personal..gut zum einkaufen;6;prima nettes freundliches personal gut einkaufen;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;3;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Große Auswahl;2;große auswahl;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;Wie immer sehr freundliches Personal sauber und schnelles Abwicklung an der Kasse;12;immer sehr freundliches personal sauber schnelles abwicklung kasse;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;"Gibt MWSt.- Senkung nicht an die Kunden weiter!
Gleiche Bruttopreise vorher und nachher - nur MWST.- Sätze sind auf der Rechnung entsprechend der Änderung ausgewiesen.
Da ich als Kunde brutto bezahle, ändert sich für mich nichts und Schneider kassiert!";39;mwst senkung nicht kunden gleiche bruttopreise vorher nachher mwst sätze rechnung entsprechend änderung ausgewiesen kunde brutto bezahle ändert schneider kassiert;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;1;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;Kein Oettinger = kein Stern, sorry so ein großer Laden und ganz oft ist das Oetti aus👎;17;oettinger stern sorry großer laden oetti;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;4;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"Dieser Rewe gefällt mir gut. Ordentlich sortiert und aufgeräumt.
Gute Atmosphäre insgesamt.";12;rewe gefällt gut ordentlich sortiert aufgeräumt gute atmosphäre insgesamt;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;2;4,1;1;ChIJo8R5tkkZkUcR90us3lnmTNw;Schöner Markt, aber schlechter Kundenservice. Regelmäßig ist am Montag die Werbung von der vorwoche noch gesteckt und es gibt keinerlei entgegenkommen oder eine Entschuldigung.  Personal muss zuviel gleichzeitig machen. Nur wenig gekühlte Getränke. Unregelmäßig aufgefüllt.;35;schöner markt schlechter kundenservice regelmäßig montag werbung vorwoche gesteckt keinerlei entgegenkommen entschuldigung personal zuviel gleichzeitig gekühlte getränke unregelmäßig aufgefüllt;0,233333333;0;Sentiment(polarity=0.2333333333333333, subjectivity=0.0)
REWE Schneider;REWE Schneider Emmendingen - Karl-Friedrich-Straße 97;5;4,1;0;ChIJo8R5tkkZkUcR90us3lnmTNw;"(Übersetzt von Google) Gut

(Original)
Good";6;gut good;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
