,Review_year,Review_month,Review_day,Name,new_place_id,review_rating,rating,review_likes,place_id,review_word_count,review_datetime_utc,review_text,cleaned_review,polarity_clean_reviews,polarity_reviews,polarity,preis,service,innendesign,produkte
8361,2019,3,9,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,7,2019-03-09,Viele Franzosen und immer sehr viel los.,franzosen immer sehr,0.0,0.0,0.0,0,0,0,0
8362,2019,3,9,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,23,2019-03-09,"(Übersetzt von Google) Ein Dinguerie obligatorischer Durchgang, wenn man in Khel ist!

(Original)
Une dinguerie passage obligatoire quand on est à khel !",dinguerie obligatorischer durchgang khel une dinguerie passage obligatoire quand on est khel,0.0,0.0,0.0,0,0,0,0
8363,2019,3,7,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,14,2019-03-07,"(Übersetzt von Google) Sehr gut zum Einkaufen

(Original)
Très bien pour faire les courses",sehr gut einkaufen bien pour faire courses,1.0,1.0,1.0,0,0,0,0
8364,2019,3,7,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,14,2019-03-07,"Große Auswahl,  man muss jedoch Zeit mitbringen um alles was man benötigt zu finden.",große auswahl mitbringen alles benötigt finden,0.7,0.7,0.7,0,0,1,1
8365,2019,3,7,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,18,2019-03-07,"Kaufland mit riesigem Angebot das einen nahezu erschlägt.
Sehr viele Kunden die sich aber bei der Größe verlieren.",kaufland riesigem angebot nahezu erschlägt sehr kunden größe verlieren,-0.7,-0.175,-0.7,1,0,0,0
8366,2019,3,7,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,47,2019-03-07,"(Übersetzt von Google) Ich möchte in diesem Laden außer meinem Geschmack finden, dass es ein wenig chaotisch ist, aber insgesamt bleiben Sie sehr korrekt

(Original)
Voudrais dans ce magasin sauf qu'à mon goût je trouve qu'il est un peu désordonné mais dans l'ensemble tu restes très correct",laden geschmack finden chaotisch insgesamt bleiben sehr korrekt voudrais dans ce magasin sauf qu mon goût trouve qu il est peu désordonné mais dans ensemble tu restes correct,1.0,0.6666666666666666,1.0,0,0,1,1
8367,2019,3,7,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,4,2019-03-07,Den besten Fleischkäsweck ever,fleischkäsweck ever,0.0,0.0,0.0,0,0,0,1
8368,2019,3,6,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,7,2019-03-06,Top! Viele Angebot und Preis sind okay,top angebot preis okay,1.0,0.5,1.0,1,0,0,0
8369,2019,3,6,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,14,2019-03-06,"Große Auswahl, preiswerte Artikel, freundliche Bedienung an der Fischtheke. Weite Wege und viel Gedränge.",große auswahl preiswerte artikel freundliche bedienung fischtheke weite wege gedränge,0.9,0.45,0.9,1,1,1,1
8370,2019,3,6,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,8,2019-03-06,"(Übersetzt von Google) ich liebte

(Original)
J'ai adoré",liebte ai adoré,0.0,0.0,0.0,0,0,0,0
8371,2019,3,5,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,19,2019-03-05,"(Übersetzt von Google) Ich mag viel, erschwinglichen Preis und große Auswahl

(Original)
J'aime beaucoup, prix abordable et large choix",mag erschwinglichen preis große auswahl aime beaucoup prix abordable large choix,0.7,0.5666666666666667,0.7,1,0,1,1
8372,2019,3,5,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,17,2019-03-05,"(Übersetzt von Google) Sehr großer Supermarkt! Interessanter Preis.

(Original)
Très grand super marché ! Prix intéressant .",sehr großer supermarkt interessanter preis grand super marché prix intéressant,0.85,0.425,0.85,1,0,1,0
8373,2019,3,4,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,1,ChIJbZDudI7OlkcRFgzyvMG7Fj4,32,2019-03-04,"(Übersetzt von Google) Ein Genuss zum Einkaufen ... Preis-Leistungs-Verhältnis ... bis 22 Uhr jeden Tag geöffnet

(Original)
Un régal d'y faire ses courses... Qualité /prix intéressant... Ouvert jusque 22h tous les jours",genuss einkaufen preis leistungs verhältnis geöffnet régal faire ses courses qualité prix intéressant ouvert jusque tous jours,0.0,0.0,0.0,1,0,0,0
8374,2019,3,3,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,3,2019-03-03,Eng und überfüllt,eng überfüllt,1.0,1.0,1.0,0,0,0,0
8375,2019,3,2,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,3,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,28,2019-03-02,"(Übersetzt von Google) Gut bestückt, aber die Preise sind im Allgemeinen diejenigen von Hyper. Französisch

(Original)
Bien achalandé mais les prix, en général, valent ceux des hyper. français",gut bestückt preise hyper französisch bien achalandé mais prix général valent ceux hyper français,1.0,0.3333333333333333,1.0,1,0,0,0
8376,2019,3,2,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,2,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,22,2019-03-02,"(Übersetzt von Google) Preis ziemlich hoch im Vergleich zu anderen deutschen Supermärkten

(Original)
Prix assez élevé en comparaison des autres supermarchés allemands",preis ziemlich vergleich deutschen supermärkten prix assez élevé comparaison autres supermarchés allemands,0.0,0.7,0.0,1,0,0,0
8377,2019,3,1,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,24,2019-03-01,"(Übersetzt von Google) Sehr gut, besonders am Abend gibt es weniger Leute

(Original)
Très bien surtout le soir il y a moins de monde",sehr gut abend leute bien surtout soir il moins monde,1.0,1.0,1.0,0,0,0,0
8378,2019,2,27,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,58,2019-02-27,"(Übersetzt von Google) Kaufland und ein sehr gutes Geschäft mit viel Auswahl und Qualitätsprodukten und einige Produkte sind wesentlich günstiger, wie zB Shampoo und Wurst

(Original)
Kaufland et un très bon magasin avec beaucoup de choix et des  produits de qualité  et certains produits sont beaucoup moins chère tel que shampoing produits  d entretien  et charcuterie de qualité",kaufland sehr gutes geschäft auswahl qualitätsprodukten produkte wesentlich günstiger zb shampoo wurst kaufland bon magasin avec beaucoup choix produits qualité certains produits sont beaucoup moins chère que shampoing produits entretien charcuterie qualité,0.7,0.5666666666666667,0.7,1,0,0,1
8379,2019,2,26,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,2,ChIJbZDudI7OlkcRFgzyvMG7Fj4,86,2019-02-26,"(Übersetzt von Google) Pleiiiiiiiins der Wahl von überall !! Für einen ersten Besuch war ich angenehm überrascht! Glücklicherweise wusste ich genau, was ich brauchte, sonst hätte ich viel mehr ausgegeben (ich muss zugeben, dass ich meine Wache in 2 ~ 3 Strahlen gesenkt habe) 😅

(Original)
Pleiiiiiiins de choix de partout !! Pour une 1ère visite, j'étais agréablement surprise ! Heureusement que je savais précisément ce qu'il me fallait, sinon j'aurais dépensé beaucoup plus (je dois admettre que j'ai baissé ma garde dans 2~3 rayons) 😅",pleiiiiiiiins wahl überall besuch angenehm überrascht glücklicherweise wusste genau brauchte ausgegeben zugeben wache strahlen gesenkt pleiiiiiiins choix partout pour une visite étais agréablement surprise heureusement que savais précisément ce qu il me fallait sinon aurais dépensé beaucoup plus dois admettre que ai baissé ma garde dans rayons,0.7999999999999999,0.27,0.7999999999999999,0,0,0,0
8380,2019,2,23,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,47,2019-02-23,"(Übersetzt von Google) Seit der Reorganisation des Ladens ein wenig Mühe, es zu finden
Besser vorher, aber attraktive Preise und viele Möglichkeiten 👍

(Original)
Depuis la réorganisation du magasin un peu de mal à s y retrouver
Mieux avant mais prix attractifs et beaucoup de choix 👍",reorganisation ladens mühe finden vorher attraktive preise möglichkeiten depuis la réorganisation magasin peu mal retrouver mieux avant mais prix attractifs beaucoup choix,1.0,0.3333333333333333,1.0,1,0,1,1
8381,2019,2,22,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,1,2019-02-22,Spitze,spitze,-0.7,1.0,-0.7,0,0,0,0
8382,2019,2,20,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,6,2019-02-20,"(Übersetzt von Google) OK

(Original)
OK",ok ok,0.0,0.0,0.0,0,0,0,0
8383,2019,2,19,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,3,2019-02-19,"Guter Übersichtlicher
Supermarkt",guter übersichtlicher supermarkt,1.0,1.0,1.0,0,0,1,0
8384,2019,2,18,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,19,2019-02-18,"(Übersetzt von Google) Platz, der dem Nahrungsmittelrennen förderlich ist. Sauberer Ort.

(Original)
Lieu propice au course alimentaire. Lieu propre.",platz nahrungsmittelrennen förderlich sauberer ort lieu propice course alimentaire lieu propre,0.7,0.175,0.7,0,0,1,0
8385,2019,2,16,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,18,2019-02-16,"(Übersetzt von Google) Frische Ware, guter Verkehr, angenehmes und effizientes Personal.

(Original)
Marchandises fraîches,bon achalandage,personnel agréable et  efficace.",frische ware guter verkehr angenehmes effizientes personal marchandises fraîches bon achalandage personnel agréable efficace,1.0,0.5,1.0,0,1,0,1
8386,2019,2,15,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,20,2019-02-15,"(Übersetzt von Google) Gute Preise. Für Grenzgänger gute Einkaufsmöglichkeiten.

(Original)
De bons prix. Pour Les frontaliers de bonnes opportunités d'achats.",gute preise grenzgänger gute einkaufsmöglichkeiten bons prix pour frontaliers bonnes opportunités achats,1.0,0.5,1.0,1,0,1,0
8387,2019,2,15,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,10,2019-02-15,"(Übersetzt von Google) Sehr gut organisiert

(Original)
Very good organized",sehr gut organisiert very good organized,1.0,1.0,1.0,0,0,1,0
8388,2019,2,13,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,3,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,10,2019-02-13,"(Übersetzt von Google) Lebensmittelgeschäft Basar ..

(Original)
magasin alimentation bazar..",lebensmittelgeschäft basar magasin alimentation bazar,0.0,0.0,0.0,0,0,0,0
8389,2019,2,12,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,8,2019-02-12,"(Übersetzt von Google) Guter Preis

(Original)
Bon prix",guter preis bon prix,1.0,1.0,1.0,1,0,0,0
8390,2019,2,7,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,30,2019-02-07,"(Übersetzt von Google) Große Auswahl an Produkten zu mehr als erschwinglichen Preisen und von guter Qualität

(Original)
Large choix de produits à des prix plus qu'abordables et de bonne qualité",große auswahl produkten erschwinglichen preisen guter qualität large choix produits prix plus qu abordables bonne qualité,0.9,0.675,0.9,1,0,1,1
8391,2019,2,6,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,258,2019-02-06,"(Übersetzt von Google) Supermarkt bei Grenzgängern sehr beliebt und aus gutem Grund preislich sehr attraktiv. Wir fahren mit einem vollen Einkaufswagen 25 % billiger als in Frankreich... Die Obst- und Gemüseabteilung am Eingang ist umfangreich und sehr abwechslungsreich, ebenso die Fleisch- und Wurstabteilung, Milch- und Milchprodukte, Tiefkühlkost, Getränke, Wasch- und Hygieneartikel... da findet man wirklich alles und die Auswahl ist beeindruckend wie die meisten Preise. Sie müssen Ihre Tage und Zeiten wegen der Menschenmassen und der Zeit, die Sie verlieren werden, um sich zurechtzufinden und das zu finden, was Sie wollen, auswählen. Für kleine Rennen bevorzuge ich den deutschen Lidl, der die gleichen Produkte oder ähnliche Produkte (gleiche Hersteller) anbietet, natürlich in einer begrenzteren Auswahl, aber in einem kleineren und weniger verwirrenden Raum.

(Original)
Supermarché très  fréquenté  par les frontaliers et pour cause, les prix sont très intéressants. On en sort avec un caddie  rempli 25% moins cher qu'en France... Le rayon fruits et légumes à  l'entrée est conséquent et très varié, idem pour les rayons viandes et charcuterie, laits et produits laitiers, surgelés, boissons, produits lessive et hygiène... on y trouve vraiment tout et le choix est impressionnant  comme la plupart des prix . Il faut choisir ses jours et ses heures à  cause de l'affluence et du temps que l'on va perdre pour se repérer et trouver ce que l'on veut. Pour des petites courses, ma préférence va aux Lidl allemands qui offrent ĺes mêmes produits ou des produits semblables (mêmes fabricants), en choix plus limité, certes, mais dans un espace plus petit et moins déroutant.",supermarkt grenzgängern sehr beliebt gutem grund preislich sehr attraktiv fahren vollen einkaufswagen billiger frankreich obst gemüseabteilung eingang umfangreich sehr abwechslungsreich fleisch wurstabteilung milch milchprodukte tiefkühlkost getränke wasch hygieneartikel findet alles auswahl beeindruckend meisten preise zeiten menschenmassen verlieren zurechtzufinden finden auswählen rennen bevorzuge deutschen lidl gleichen produkte ähnliche produkte gleiche hersteller anbietet begrenzteren auswahl kleineren verwirrenden raum supermarché fréquenté par frontaliers pour cause prix sont intéressants on sort avec caddie rempli moins cher qu france rayon fruits légumes entrée est conséquent varié idem pour rayons viandes charcuterie laits produits laitiers surgelés boissons produits lessive hygiène on trouve vraiment tout choix est impressionnant comme la plupart prix il faut choisir ses jours ses heures cause affluence temps que on va perdre pour se repérer trouver ce que on veut pour petites courses ma préférence va aux lidl allemands qui offrent ĺes mêmes produits ou produits semblables mêmes fabricants choix plus limité certes mais dans espace plus petit moins déroutant,0.7166666666666667,0.2277777777777778,0.7166666666666667,1,1,1,1
8392,2019,2,6,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,2,ChIJbZDudI7OlkcRFgzyvMG7Fj4,21,2019-02-06,Sehr viele französische Besucher deshalb etwas lauter und es stehen viele zur Unterhaltung mitten in den Fluren und blockieren die Durchgänge,sehr französische besucher lauter stehen unterhaltung mitten fluren blockieren durchgänge,-0.7,-0.2333333333333333,-0.7,0,0,1,0
8393,2019,2,5,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,3,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,24,2019-02-05,"(Übersetzt von Google) Guter Laden, wo Sie alles zu einem guten Preis finden können.

(Original)
Bon magasin où on trouve tout a bon prix.",guter laden alles guten preis finden bon magasin où on trouve tout bon prix,1.0,0.5,1.0,1,0,1,1
8394,2019,2,5,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,14,2019-02-05,"(Übersetzt von Google) Guter Supermarkt und gutes Produkt

(Original)
Bon supermarché et bon produit",guter supermarkt gutes produkt bon supermarché bon produit,1.0,1.0,1.0,0,0,1,1
8395,2019,2,4,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,1,ChIJbZDudI7OlkcRFgzyvMG7Fj4,9,2019-02-04,"Immer frisches Obst und Gemüse, freundliche Mitarbeiter, schnell eingekauft",immer frisches obst gemüse freundliche mitarbeiter schnell eingekauft,0.85,0.85,0.85,0,1,0,1
8396,2019,2,3,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,10,2019-02-03,"(Übersetzt von Google) Ich mag Vielfalt

(Original)
J'aime la diversité",mag vielfalt aime la diversité,1.0,1.0,1.0,0,0,0,1
8397,2019,2,2,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,16,2019-02-02,"(Übersetzt von Google) Gut, aber lieber den aus Offenburg

(Original)
Bien mais préfère celui de offenbourg",gut offenburg bien mais préfère celui offenbourg,1.0,1.0,1.0,0,0,0,0
8398,2019,2,2,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,6,2019-02-02,"(Übersetzt von Google) Super

(Original)
Super",super super,0.0,1.0,0.0,0,0,0,0
8399,2019,2,1,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,50,2019-02-01,"(Übersetzt von Google) In diesem Geschäft gibt es alles. Angemessene Preise, das Personal ist in Ordnung. Es lohnt sich, wenn du in Deutschland bist.

(Original)
Y a de tout dans ce magasin. Prix raisonnables, personnel est okay. Ça vaut le coup d'y faire un tour quand on est en Allemagne.",geschäft alles angemessene preise personal ordnung lohnt deutschland tout dans ce magasin prix raisonnables personnel est okay ça vaut coup faire tour quand on est allemagne,1.0,0.1666666666666667,1.0,1,1,0,1
8400,2019,1,29,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,36,2019-01-29,"(Übersetzt von Google) Tja richtiger Platz sauber und wir finden sehr gute Wurst innerhalb und außerhalb des Ortes

(Original)
Lieu bien correct propre et on trouve de tout très bonne charcuterie intérieur et extérieur du lieu",tja richtiger platz sauber finden sehr gute wurst innerhalb außerhalb ortes lieu bien correct propre on trouve tout bonne charcuterie intérieur extérieur lieu,0.0,1.0,0.0,0,0,1,1
8401,2019,1,29,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,2,2019-01-29,Komplettes Sortiment.,komplettes sortiment,0.0,0.0,0.0,0,0,0,1
8402,2019,1,20,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,24,2019-01-20,"(Übersetzt von Google) Schöner großer Laden mit einer guten Auswahl an Waren und Preisen.

(Original)
Гарний великий магазин з гарним вибором товарів та цінами.",schöner großer laden guten auswahl preisen гарний великий магазин з гарним вибором товарів та цінами,0.9,0.45,0.9,1,0,1,1
8403,2019,1,19,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,1,2019-01-19,Gut,gut,1.0,1.0,1.0,0,0,0,0
8404,2019,1,18,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,16,2019-01-18,"(Übersetzt von Google) Günstiger Laden und mit Auswahl

(Original)
Magasin pas cher et avec du choix",günstiger laden auswahl magasin pas cher avec choix,0.7,0.0,0.7,1,0,1,1
8405,2019,1,16,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,11,2019-01-16,"(Übersetzt von Google) Sehr attraktives Preis-/Leistungsverhältnis

(Original)
Rapport qualité/prix très attractif",sehr attraktives preis leistungsverhältnis rapport qualité prix attractif,0.0,0.0,0.0,1,0,0,0
8406,2019,1,16,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,2,2019-01-16,Toller Supermatkt,toller supermatkt,1.0,1.0,1.0,0,0,0,0
8407,2019,1,15,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,34,2019-01-15,"(Übersetzt von Google) Generell niedrigere Preise Straßburg. Man muss nur die Zahl der Elsässer sehen, die dorthin kommen.

(Original)
Généralement  prix inférieurs Strasbourg. Il n'y a qu'à voir le nombre d'alsaciens qui y viennent.",generell niedrigere preise straßburg zahl elsässer sehen dorthin généralement prix inférieurs strasbourg il qu voir nombre alsaciens qui viennent,0.0,0.0,0.0,1,0,0,0
8408,2019,1,15,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,3,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,1,2019-01-15,Gut,gut,1.0,1.0,1.0,0,0,0,0
8409,2019,1,14,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,1,ChIJbZDudI7OlkcRFgzyvMG7Fj4,31,2019-01-14,"(Übersetzt von Google) Mein Supermarkt in Deutschland wir haben alles was wir einkaufen wie bei IKEA

(Original)
Mon supermarché en Allemagne on a tout on fais le tour comme à IKEA",supermarkt deutschland alles einkaufen ikea mon supermarché allemagne on tout on fais tour comme ikea,0.0,0.0,0.0,0,0,1,1
8410,2019,1,10,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,6,2019-01-10,"(Übersetzt von Google) Toll!

(Original)
Great!",toll great,1.0,0.5,1.0,0,0,0,0
8411,2019,1,5,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,2,ChIJbZDudI7OlkcRFgzyvMG7Fj4,31,2019-01-05,"(Übersetzt von Google) Top-Laden, viel Werbung, aber das Personal ist mit den Franzosen nicht sehr freundlich?

(Original)
Top magasin beaucoup de promotion mais le personnel pas très aimable avec les français",top laden werbung personal franzosen nicht sehr freundlich top magasin beaucoup promotion mais personnel pas aimable avec français,1.0,0.75,1.0,0,1,1,0
8412,2019,1,5,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,3,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,32,2019-01-05,"(Übersetzt von Google) Es ist ein mittlerer Ort, an dem Sie Dinge kaufen können, wenn Sie etwas brauchen.

(Original)
Es un sitio mediano en el que puedes comprar cosas cuando necesitas algo.",mittlerer ort dinge kaufen brauchen sitio mediano el que puedes comprar cosas cuando necesitas algo,-0.7,-0.35,-0.7,0,0,0,0
8413,2019,1,4,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,8,2019-01-04,"(Übersetzt von Google) Sehr gut

(Original)
Très bien",sehr gut bien,1.0,1.0,1.0,0,0,0,0
8414,2019,1,4,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,1,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,11,2019-01-04,"Man spricht kein Deutsch, drum gehe ich nur noch zu Edeka!",spricht deutsch drum gehe edeka,0.0,0.0,0.0,0,0,0,0
8415,2019,1,4,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,17,2019-01-04,"(Übersetzt von Google) Guter Laden günstiger Preis großer Parkplatz parking

(Original)
Bon magasin prix abordable grand parking",guter laden günstiger preis großer parkplatz parking bon magasin prix abordable grand parking,0.7999999999999999,0.7999999999999999,0.7999999999999999,1,0,1,0
8416,2019,1,3,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,24,2019-01-03,Gut sortiert.. Super Preise... Leider gehen oft Sachen aus... Angebote jedoch sind meistens genügend vorhanden... Trotzdem ein super Geschäft...man bekommt dort so ziemlich alles...,gut sortiert super preise sachen angebote meistens genügend vorhanden super geschäft bekommt ziemlich alles,0.85,0.45,0.85,1,0,1,1
8417,2019,1,1,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,20,2019-01-01,"Wohnaktiv hat einen chilligen Parkplatz innen kann ich nicht beurteilen, brauchen ich aber nicht weil das einzig wahre Parkplätze sind.",wohnaktiv chilligen parkplatz innen nicht beurteilen brauchen nicht einzig wahre parkplätze,1.0,1.0,1.0,0,0,1,0
8418,2018,12,29,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,7,2018-12-29,"(Übersetzt von Google) Oben

(Original)
Au top",top,1.0,1.0,1.0,0,0,0,0
8419,2018,12,27,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,4,2018-12-27,Großes Sortiment viel Auswahl,großes sortiment auswahl,0.7,0.35,0.7,0,0,1,1
8420,2018,12,27,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,2,2018-12-27,Sehr gut..,sehr gut,1.0,1.0,1.0,0,0,0,0
8421,2018,12,27,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,4,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,29,2018-12-27,"(Übersetzt von Google) Unser Treffen des Monats, bei dem die Preise günstiger sind als in Frankreich.

(Original)
Notre rdv du mois ou les prix sont moins chers qu'en France.",treffen monats preise günstiger frankreich notre rdv mois ou prix sont moins chers qu france,0.7,0.35,0.7,1,0,0,0
8422,2018,12,25,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,3,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,25,2018-12-25,"(Übersetzt von Google) Ort, wo ich gerne hingehe. Gute Produkte zum richtigen Preis.

(Original)
Lieu où j'aime me rendre. De bon produits au bon prix.",ort gerne hingehe gute produkte richtigen preis lieu où aime me rendre bon produits bon prix,1.0,0.25,1.0,1,0,0,1
8423,2018,12,22,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,13,2018-12-22,"(Übersetzt von Google) Sehr praktisch für Rennen

(Original)
Très pratique pour les courses",sehr praktisch rennen pratique pour courses,0.7,0.7,0.7,0,0,0,0
8424,2018,12,20,Kaufland,Kaufland Kehl  - Am Sundheimer Fort 9,5,4.3,0,ChIJbZDudI7OlkcRFgzyvMG7Fj4,21,2018-12-20,"(Übersetzt von Google) Sehr sehr gut und zusätzlich sehr guter Empfang

(Original)
Très très bien et en plus très bon accueil",sehr sehr gut zusätzlich sehr guter empfang bien plus bon accueil,0.15,0.4333333333333333,0.15000000000000002,0,0,0,0
